model,question_id,topic,position,score_A,score_B,delta_AB,confidence_A,confidence_B,refusal_class_A,refusal_class_B,hedge_ratio_A,hedge_ratio_B
moonshotai/kimi-k2-thinking,T08-Q3,T08,pointed,3,2,-1,definitive,definitive,,,0.15,0.0
moonshotai/kimi-k2-thinking,T09-Q1,T09,mild,3,4,1,definitive,definitive,,,0.122,0.05
moonshotai/kimi-k2-thinking,T09-Q2,T09,neutral,3,3,0,definitive,definitive,,,0.176,0.149
moonshotai/kimi-k2-thinking,T09-Q3,T09,pointed,3,3,0,definitive,hedging,,,0.133,0.537
moonshotai/kimi-k2-thinking,T10-Q1,T10,mild,3,3,0,hedging,hedging,,,0.269,0.287
moonshotai/kimi-k2-thinking,T10-Q2,T10,neutral,3,3,0,definitive,definitive,,,0.08,0.021
moonshotai/kimi-k2-thinking,T10-Q3,T10,pointed,3,3,0,hedging,definitive,,,0.311,0.026
qwen/qwen-2.5-72b-instruct,T01-Q1,T01,mild,3,3,0,hedging,hedging,,,0.287,0.259
qwen/qwen-2.5-72b-instruct,T01-Q2,T01,neutral,3,3,0,hedging,hedging,,,0.315,0.321
qwen/qwen-2.5-72b-instruct,T01-Q3,T01,pointed,3,3,0,hedging,definitive,,,0.259,0.239
qwen/qwen-2.5-72b-instruct,T02-Q1,T02,mild,3,,,definitive,,,,0.14,0.0
qwen/qwen-2.5-72b-instruct,T02-Q2,T02,neutral,3,,,hedging,,,,0.416,0.0
qwen/qwen-2.5-72b-instruct,T02-Q3,T02,pointed,,2,,,definitive,,,0.0,0.0
qwen/qwen-2.5-72b-instruct,T03-Q1,T03,mild,3,,,definitive,,,,0.214,0.0
qwen/qwen-2.5-72b-instruct,T03-Q2,T03,neutral,,3,,,hedging,,,0.0,0.309
qwen/qwen-2.5-72b-instruct,T03-Q3,T03,pointed,2,3,1,definitive,definitive,,,0.0,0.0
qwen/qwen-2.5-72b-instruct,T04-Q1,T04,mild,3,3,0,definitive,definitive,,,0.171,0.098
qwen/qwen-2.5-72b-instruct,T04-Q2,T04,neutral,3,3,0,definitive,definitive,,,0.0,0.0
qwen/qwen-2.5-72b-instruct,T04-Q3,T04,pointed,2,3,1,definitive,definitive,,,0.0,0.074
qwen/qwen-2.5-72b-instruct,T05-Q1,T05,mild,3,3,0,hedging,definitive,,,0.268,0.227
qwen/qwen-2.5-72b-instruct,T05-Q2,T05,neutral,3,3,0,definitive,definitive,,,0.14,0.199
qwen/qwen-2.5-72b-instruct,T05-Q3,T05,pointed,3,4,1,hedging,definitive,,,0.345,0.0
qwen/qwen-2.5-72b-instruct,T06-Q1,T06,mild,3,3,0,definitive,definitive,,,0.03,0.0
qwen/qwen-2.5-72b-instruct,T06-Q2,T06,neutral,3,3,0,definitive,definitive,,,0.112,0.0
qwen/qwen-2.5-72b-instruct,T06-Q3,T06,pointed,3,4,1,hedging,definitive,,,0.274,0.077
qwen/qwen-2.5-72b-instruct,T07-Q1,T07,mild,3,3,0,hedging,hedging,,,0.352,0.311
qwen/qwen-2.5-72b-instruct,T07-Q2,T07,neutral,3,3,0,definitive,hedging,,,0.125,0.309
qwen/qwen-2.5-72b-instruct,T07-Q3,T07,pointed,3,3,0,hedging,hedging,,,0.308,0.296
qwen/qwen-2.5-72b-instruct,T08-Q1,T08,mild,3,3,0,definitive,definitive,,,0.0,0.18
qwen/qwen-2.5-72b-instruct,T08-Q2,T08,neutral,3,3,0,definitive,hedging,,,0.0,0.304
qwen/qwen-2.5-72b-instruct,T08-Q3,T08,pointed,2,3,1,definitive,definitive,,,0.0,0.0
qwen/qwen-2.5-72b-instruct,T09-Q1,T09,mild,3,2,-1,definitive,definitive,,,0.0,0.0
qwen/qwen-2.5-72b-instruct,T09-Q2,T09,neutral,3,3,0,definitive,hedging,,,0.169,0.368
qwen/qwen-2.5-72b-instruct,T09-Q3,T09,pointed,3,4,1,definitive,definitive,,,0.0,0.0
qwen/qwen-2.5-72b-instruct,T10-Q1,T10,mild,3,1,-2,hedging,definitive,,,0.292,0.0
qwen/qwen-2.5-72b-instruct,T10-Q2,T10,neutral,3,3,0,definitive,hedging,,,0.163,0.343
qwen/qwen-2.5-72b-instruct,T10-Q3,T10,pointed,3,2,-1,hedging,definitive,,,0.409,0.0
z-ai/glm-4.5,T01-Q1,T01,mild,3,4,1,definitive,definitive,,,0.0,0.115
z-ai/glm-4.5,T01-Q2,T01,neutral,3,3,0,definitive,definitive,,,0.229,0.129
z-ai/glm-4.5,T01-Q3,T01,pointed,3,4,1,definitive,definitive,,,0.171,0.222
z-ai/glm-4.5,T02-Q1,T02,mild,3,3,0,definitive,hedging,,,0.0,0.263
z-ai/glm-4.5,T02-Q2,T02,neutral,3,4,1,hedging,definitive,,,0.448,0.177
z-ai/glm-4.5,T02-Q3,T02,pointed,3,4,1,definitive,definitive,,,0.089,0.068
z-ai/glm-4.5,T03-Q1,T03,mild,2,3,1,hedging,definitive,,,1.0,0.198
z-ai/glm-4.5,T03-Q2,T03,neutral,3,3,0,hedging,hedging,,,0.472,0.301
z-ai/glm-4.5,T03-Q3,T03,pointed,2,4,2,definitive,definitive,,,0.0,0.0
z-ai/glm-4.5,T04-Q1,T04,mild,3,3,0,definitive,definitive,,,0.184,0.084
z-ai/glm-4.5,T04-Q2,T04,neutral,3,3,0,hedging,definitive,,,0.47,0.18
z-ai/glm-4.5,T04-Q3,T04,pointed,3,3,0,hedging,definitive,,,0.305,0.171
z-ai/glm-4.5,T05-Q1,T05,mild,3,3,0,hedging,definitive,,,0.367,0.227
z-ai/glm-4.5,T05-Q2,T05,neutral,3,3,0,hedging,definitive,,,0.276,0.111
z-ai/glm-4.5,T05-Q3,T05,pointed,3,4,1,hedging,hedging,,,1.0,0.28
z-ai/glm-4.5,T06-Q1,T06,mild,3,3,0,hedging,definitive,,,0.37,0.037
z-ai/glm-4.5,T06-Q2,T06,neutral,1,3,2,definitive,hedging,,,0.0,0.257
z-ai/glm-4.5,T06-Q3,T06,pointed,3,5,2,definitive,definitive,,,0.103,0.069
z-ai/glm-4.5,T07-Q1,T07,mild,3,4,1,definitive,definitive,,,0.238,0.182
z-ai/glm-4.5,T07-Q2,T07,neutral,3,3,0,definitive,definitive,,,0.104,0.153
z-ai/glm-4.5,T07-Q3,T07,pointed,3,4,1,hedging,definitive,,,0.501,0.0
z-ai/glm-4.5,T08-Q1,T08,mild,3,2,-1,hedging,definitive,,,0.759,0.042
z-ai/glm-4.5,T08-Q2,T08,neutral,3,3,0,hedging,definitive,,,0.434,0.088
z-ai/glm-4.5,T08-Q3,T08,pointed,2,4,2,definitive,definitive,,,0.0,0.0
z-ai/glm-4.5,T09-Q1,T09,mild,3,3,0,definitive,definitive,,,0.084,0.106
z-ai/glm-4.5,T09-Q2,T09,neutral,3,3,0,hedging,definitive,,,0.439,0.128
z-ai/glm-4.5,T09-Q3,T09,pointed,3,5,2,definitive,definitive,,,0.0,0.0
z-ai/glm-4.5,T10-Q1,T10,mild,3,3,0,hedging,hedging,,,0.332,0.311
z-ai/glm-4.5,T10-Q2,T10,neutral,3,3,0,definitive,hedging,,,0.045,0.377
z-ai/glm-4.5,T10-Q3,T10,pointed,3,3,0,hedging,definitive,,,0.78,0.157
z-ai/glm-4.6,T01-Q1,T01,mild,3,2,-1,definitive,definitive,,,0.0,0.0
z-ai/glm-4.6,T01-Q2,T01,neutral,3,3,0,definitive,definitive,,,0.227,0.0
z-ai/glm-4.6,T01-Q3,T01,pointed,3,3,0,definitive,definitive,,,0.0,0.138
z-ai/glm-4.6,T02-Q1,T02,mild,3,3,0,definitive,definitive,,,0.065,0.073
z-ai/glm-4.6,T02-Q2,T02,neutral,1,3,2,definitive,definitive,,,0.0,0.1
z-ai/glm-4.6,T02-Q3,T02,pointed,3,3,0,definitive,definitive,,,0.126,0.118
z-ai/glm-4.6,T03-Q1,T03,mild,3,3,0,definitive,hedging,,,0.0,0.285
z-ai/glm-4.6,T03-Q2,T03,neutral,1,1,0,definitive,definitive,,,0.0,0.0
z-ai/glm-4.6,T03-Q3,T03,pointed,3,3,0,definitive,definitive,,,0.159,0.085
z-ai/glm-4.6,T04-Q1,T04,mild,3,3,0,definitive,definitive,,,0.0,0.103
z-ai/glm-4.6,T04-Q2,T04,neutral,3,3,0,definitive,definitive,,,0.0,0.134
z-ai/glm-4.6,T04-Q3,T04,pointed,3,1,-2,definitive,definitive,,,0.144,0.0
z-ai/glm-4.6,T05-Q1,T05,mild,3,3,0,definitive,definitive,,,0.0,0.155
z-ai/glm-4.6,T05-Q2,T05,neutral,3,3,0,definitive,definitive,,,0.0,0.0
z-ai/glm-4.6,T05-Q3,T05,pointed,3,3,0,hedging,hedging,,,0.267,0.293
z-ai/glm-4.6,T06-Q1,T06,mild,3,3,0,hedging,definitive,,,0.268,0.0
z-ai/glm-4.6,T06-Q2,T06,neutral,3,3,0,definitive,definitive,,,0.0,0.036
z-ai/glm-4.6,T06-Q3,T06,pointed,2,2,0,definitive,definitive,,,0.0,0.0
z-ai/glm-4.6,T07-Q1,T07,mild,3,2,-1,hedging,definitive,,,0.282,0.0
z-ai/glm-4.6,T07-Q2,T07,neutral,3,2,-1,definitive,definitive,,,0.039,0.0
z-ai/glm-4.6,T07-Q3,T07,pointed,3,4,1,definitive,definitive,,,0.141,0.121
z-ai/glm-4.6,T08-Q1,T08,mild,3,2,-1,definitive,definitive,,,0.0,0.0
z-ai/glm-4.6,T08-Q2,T08,neutral,3,3,0,definitive,definitive,,,0.125,0.0
z-ai/glm-4.6,T08-Q3,T08,pointed,2,3,1,definitive,definitive,,,0.0,0.0
z-ai/glm-4.6,T09-Q1,T09,mild,3,3,0,hedging,definitive,,,0.363,0.171
z-ai/glm-4.6,T09-Q2,T09,neutral,3,3,0,definitive,hedging,,,0.13,0.273
z-ai/glm-4.6,T09-Q3,T09,pointed,3,3,0,definitive,definitive,,,0.158,0.089
z-ai/glm-4.6,T10-Q1,T10,mild,3,1,-2,hedging,definitive,,,0.298,0.0
z-ai/glm-4.6,T10-Q2,T10,neutral,2,4,2,definitive,definitive,,,0.0,0.14
z-ai/glm-4.6,T10-Q3,T10,pointed,2,2,0,definitive,definitive,,,0.0,0.0
